title,content,source,pub_time
中科曙光：公司变为无控股股东、无实际控制人,【中科曙光：公司变为无控股股东、无实际控制人】财联社4月14日电，中科曙光(603019.SH)公告称，鉴于原控股股东北京中科算源资产管理有限公司持股比例降至14.68%，且公司股权分散，不存在任一股东能对股东会或董事会形成控制的情形，也无一致行动安排。因此，公司控制权状态变更为无控股股东、无实际控制人。本次变动不涉及股份变动及要约收购，不涉及董事会构成及管理经营团队变化，不会对公司日常经营活动产生不利影响。公司将按照商业化公司规范化运作，继续推进既定发展战略。,cls,21:32:08
中科曙光：2025年度净利润21.76亿元 同比增长13.87%,【中科曙光：2025年度净利润21.76亿元 同比增长13.87%】财联社4月14日电，中科曙光(603019.SH)公告称，公司发布2025年年度报告，实现营业收入149.64亿元，同比增长13.81%；归属于上市公司股东的净利润为21.76亿元，同比增长13.87%。公司拟向全体股东每10股派发现金红利3.80元(含税)。小财注：公司Q4净利润12.1亿，Q3净利润2.37亿，据此计算，Q4净利润环比增长409%。,cls,21:33:07
亚马逊拟收购全球星挑战星链 全球星开盘大涨近9%,【亚马逊拟收购全球星挑战星链 全球星开盘大涨近9%】财联社4月14日电，全球星美股开盘时上涨8.7%，达到自2008年以来的最高水平。卫星互联网大战升级，亚马逊拟收购全球星，正面挑战马斯克的星链。,cls,21:33:21
,财联社4月14日电，富国银行股价下跌6%，创一个月来最大跌幅。,cls,21:33:57
泽连斯基称“友谊”输油管道将于4月底前完成维修,【泽连斯基称“友谊”输油管道将于4月底前完成维修】财联社4月14日电，乌克兰总统泽连斯基14日在柏林访问期间表示，“友谊”输油管道预计将在4月底前完成维修并恢复运行。他指出，修复工作不会完全完成，但将达到能够运转的程度，相关储罐修复仍需更长时间。他还表示，希望该进展能与欧盟国家履行相关义务相一致，并提及匈牙利等部分国家此前曾阻碍对乌方重要决定。 (央视新闻),cls,21:36:46
,财联社4月14日电，摩根大通首席财务官表示，该行对非银行金融机构的1600亿美元风险敞口中，有500亿美元为私人信贷风险敞口。,cls,21:37:05
,财联社4月14日电，印度切蒂斯格尔邦一发电厂当地时间14日下午发生锅炉爆炸，目前造成9人死亡。,cls,21:37:15
国际油价走低 美油跌幅扩大至4%,【国际油价走低 美油跌幅扩大至4%】财联社4月14日电，WTI原油期货跌幅扩大至4%，报95.119美元/桶。布伦特原油期货跌2.19%，报97.184美元/桶。,cls,21:37:26
,财联社4月14日电，纳指涨幅扩大至1%。,cls,21:37:55
美股加密货币概念股走高,【美股加密货币概念股走高】财联社4月14日电，美股加密货币概念股走高，Robinhood涨超7%，Circle涨超6%，Strategy、Coinbase涨超5%，IREN、BMNR涨超4%。,cls,21:38:51
,【美股加密货币概念股走高】美股加密货币概念股走高，Robinhood涨超7%，Circle涨超6%，Strategy、Coinbase涨超5%，IREN、BMNR涨超4%。,sina,2026-04-14 21:39:17
,【远洋集团3月协议销售额14.2亿元】远洋集团(03377.HK)在港交所披露3月未经审核经营简报，3月远洋集团连同其附属公司、合营公司及联营公司协议销售额约为14.2亿元，协议销售楼面面积约为9.36万平方米，协议销售均价约为1.52万元/平方米。,sina,2026-04-14 21:38:57
,现货黄金突破4800美元/盎司，日内涨1.31%。,sina,2026-04-14 21:38:42
,WTI原油失守95美元/桶，日内跌4.14%。,sina,2026-04-14 21:38:16
,【工业和信息化部将完善智能制造标准顶层设计】 2026年国家智能制造标准化总体组和专家咨询组全体会议在北京召开，提出“十五五”时期要健全组织体系，完善标准顶层设计，加快凝练新一代智能制造系统架构和标准体系。工业和信息化部副部长辛国斌在会上表示，“十五五”时期，将以智能制造标准化工作为重要支撑，加快发展新一代智能制造。要强化项目牵引，优化标准供给结构，推动标准与装备系统协同攻关；要突出应用导向，依托智能工厂梯度培育等工作，推动标准规模化应用；要深化国际合作，拓展多双边合作机制，持续提升国际话语权和影响力。据悉，会上公布了新一届国家智能制造标准化协调推进组、总体组和专家咨询组成员名单。（新华社）,sina,2026-04-14 21:38:15
,白银连续主力合约日内涨4%，现报19406.00元。,sina,2026-04-14 21:38:08
,纳指涨1.00%，现报23416.630点；道指涨0.16%，现报48296.809点；标普500指数涨0.42%，现报6914.960点。,sina,2026-04-14 21:37:52
,纽约期金突破4820美元/盎司，日内涨1.10%。,sina,2026-04-14 21:37:41
,【印度一发电厂发生爆炸 已致9人死亡】据总台记者消息，当地时间14日下午，印度切蒂斯格尔邦一发电厂发生锅炉爆炸，目前造成9人死亡。（央视新闻）,sina,2026-04-14 21:37:13
,【正荣地产：公司未能偿还两笔合计超2.26亿元的到期债务】正荣地产(06158.HK)控股有限公司公告称，公司未能按期足额清偿两笔到期债务，合计未能偿还金额超2.26亿元；受销售持续下滑影响，公司目前面临流动性紧张问题，将推进债务化解工作，履行信息披露义务。,sina,2026-04-14 21:36:41
,【泽连斯基称“友谊”输油管道将于4月底前完成维修】乌克兰总统泽连斯基14日在柏林访问期间表示，“友谊”输油管道预计将在4月底前完成维修并恢复运行。他指出，修复工作不会完全完成，但将达到能够运转的程度，相关储罐修复仍需更长时间。他还表示，希望该进展能与欧盟国家履行相关义务相一致，并提及匈牙利等部分国家此前曾阻碍对乌方重要决定。（央视新闻）,sina,2026-04-14 21:36:18
,WTI原油日内跌4%，现报95.09美元/桶。,sina,2026-04-14 21:36:08
,IMF首席经济学家古兰沙：IMF尚未就霍尔木兹海峡关税问题进行分析，但由于能源供应紧张，负担更有可能转嫁给消费者。,sina,2026-04-14 21:34:47
,摩根大通首席财务官表示，该行对非银行金融机构的1600亿美元风险敞口中，有500亿美元为私人信贷风险敞口。,sina,2026-04-14 21:34:25
,花旗集团股价在业绩公布后开盘上涨3.3%。,sina,2026-04-14 21:34:08
,全球星美股开盘时上涨8.7%，达到自2008年以来的最高水平。,sina,2026-04-14 21:33:48
,【中科曙光：公司变为无控股股东、无实际控制人】中科曙光(603019.SH)公告称，鉴于原控股股东北京中科算源资产管理有限公司持股比例降至14.68%，且公司股权分散，不存在任一股东能对股东会或董事会形成控制的情形，也无一致行动安排。因此，公司控制权状态变更为无控股股东、无实际控制人。本次变动不涉及股份变动及要约收购，不涉及董事会构成及管理经营团队变化，不会对公司日常经营活动产生不利影响。公司将按照商业化公司规范化运作，继续推进既定发展战略。,sina,2026-04-14 21:33:38
,花旗集团表示，其私人信贷风险敞口面向一级资产管理机构。,sina,2026-04-14 21:33:17
,美国财长贝森特：在某一时刻，美国在阿富汗的使命变成了社会性的。,sina,2026-04-14 21:33:07
,甲骨文股价继前一交易日大涨12.7%后，今日再涨6.7%。,sina,2026-04-14 21:33:02
