title,content,source,pub_time
,财联社5月13日电，国内期货夜盘开盘，PVC涨2%，20号胶、橡胶、焦煤、沪铝、丙烯涨逾1%；燃油、对二甲苯、液化石油气等下跌。,cls,21:00:37
腾讯：下半年AI相关的资本支出会进一步增加,【腾讯：下半年AI相关的资本支出会进一步增加】《科创板日报》13日讯，腾讯高层在业绩会上表示：“我们在AI相关服务的需求在持续增长，今年这一块的资本支出相比去年会有所增加，特别是在下半年。我们会有更多国产芯片陆续投入使用。”（记者 李佳怡）,cls,21:04:58
天智航：先进制造基金拟减持不超1%股份,【天智航：先进制造基金拟减持不超1%股份】《科创板日报》13日讯，天智航(688277.SH)公告称，股东先进制造基金拟在公告披露之日起15个交易日后的三个月内，以集中竞价方式减持公司股份不超过455.99万股，即不超过公司总股本的1.00%，减持原因为自身资金需求。,cls,21:06:31
美国PPI创2022年以来最大升幅 受能源成本上升推动,【美国PPI创2022年以来最大升幅 受能源成本上升推动】财联社5月13日电，受战争推动的能源价格上涨带动运输成本上升影响，美国4月生产者价格通胀加速至2022年以来最快步伐。美国劳工统计局周三公布的数据显示，生产者价格指数(PPI)同比上升6%；高于接受调查的所有经济学家的预期。环比升幅也创下2022年以来最大。剔除食品和能源的核心指标同比上升5.2%，同样为三年多来的最大涨幅。在生产者价格层面的通胀数据发布前一天，美国公布的消费者价格数据显示同比大幅上升。在中东冲突仍未见缓解、停火局面脆弱的背景下，随着企业寻求将高企的能源和运输成本转嫁给下游，其他商品和服务价格也面临上涨压力。PPI报告显示，包括燃料在内的商品价格也创下2022年以来最大涨幅。其中，能源成本在4月上涨7.8%，前月的涨幅更为显著。与此同时，服务成本上涨1.2%，为四年来最大增幅。其中，对冲突影响较为敏感的运输与仓储服务价格上涨5%，主要由货运卡车运输费用上升以及燃料零售商利润率提高所推动。,cls,21:10:24
,财联社5月13日电，美国汽车工人联合会表示，如果美国车轴公司拒绝提供公平合同，就举行罢工。,cls,21:14:18
香港运输及物流局：“粤车南下”累计预约进港约5000辆次,【香港运输及物流局：“粤车南下”累计预约进港约5000辆次】财联社5月13日电，总台记者5月13日获悉，据香港特区政府运输及物流局消息，随着粤港澳大湾区互联互通不断深化，跨境交通往来持续升温。最新数据显示，自“粤车南下”实施以来，跨境自驾出行需求稳步增长。截至2026年4月底，“粤车南下”入境香港市区部分已有约7000宗申请获批，累计预约进港约5000辆次。 (央视新闻),cls,21:14:19
【财联社早知道】Token调用总量已超过上一代模型10倍，腾讯AI战略全面提速，机构称Token消耗规模将长期保持高增态势，这家公司已构建超330个节点机房的分布式算力网络，可运营算力规模达5.3万路,"①Token调用总量已超过上一代模型10倍，腾讯AI战略全面提速，机构称Token消耗规模将长期保持高增态势，这家公司目前已构建超330个节点机房高效协同的分布式算力网络，可运营算力规模达5.3万路；
②阿里AI模型与应用服务收入呈指数级爆发，分析师建议布局核心AI应用，这家公司自研的AI产品矩阵，集成多模态内容生成、智能营销服务等功能，在出海与国内营销场景实现规模化落地，且公司与阿里全系模型均有合作；
③这家公司拟投资44.31亿元建设年产5万吨电子纱暨3.2亿米电子布生产线项目。",cls,21:14:49
澳门投资管理有限公司成立 推进政府引导基金体系构建,【澳门投资管理有限公司成立 推进政府引导基金体系构建】财联社5月13日电，澳门特区政府13日表示，当日依据有关法律成立公共资本企业“澳门投资管理有限公司”，以推进政府引导基金体系构建。为主动对接国家“十五五”规划，澳门特区政府计划设立政府引导基金，以长远推动经济适度多元发展及培育新兴产业。 (新华社),cls,21:16:04
腾讯：小程序和AI的整合是未来发展方向,【腾讯：小程序和AI的整合是未来发展方向】《科创板日报》13日讯，腾讯高层在业绩会上透露：“小程序和AI的整合是未来的发展方向。生态资源是我们的独有优势之一，随着时间的推移，潜在的生态资源都可以转化为智能体的技能。”据此前报道，腾讯正在微信打造全新的AI智能体，以打通微信内运行的数百万个小程序。（记者 李佳怡）,cls,21:16:27
,财联社5月13日电，美国证券交易委员会（SEC）执法部门负责人表示，该机构关注到私募基金在“流动性、费用、估值及利益冲突方面的潜在风险”。,cls,21:22:58
,【亚马逊战略转向：砍掉Rufus聊天机器人，推出Alexa购物智能助手】本周三，亚马逊正式推出Alexa购物助手这款电商智能工具，可解答用户购物咨询，并代用户执行购物操作。亚马逊表示，该产品整合了原Rufus与Alexa+的能力，调取用户购物历史及各类相关数据，立志打造全球体验最佳、个性化程度最高的AI购物助手。 作为战略调整的一部分，亚马逊将Alexa嵌入平台商品搜索结果页：用户浏览商品时，页面会自动弹出对话窗口，展示相关商品信息及推荐好物。,sina,2026-05-13 21:24:00
,以色列国防军称袭击了黎巴嫩南部地区的真主党基础设施。,sina,2026-05-13 21:23:20
,菲律宾参议院议长：德拉·罗萨参议员目前安全，一切安好。,sina,2026-05-13 21:21:36
,美国证券交易委员会执法部门主管表示，对私募基金在流动性、费率、估值以及利益冲突方面的潜在风险保持警觉。,sina,2026-05-13 21:21:24
,市场消息：波尔多一艘邮轮发生疑似诺如病毒致死老年乘客事件，逾 1700 名乘客及船员已在船上隔离。,sina,2026-05-13 21:18:01
,【腾讯：小程序和AI的整合是未来发展方向】腾讯高层在业绩会上透露：“小程序和AI的整合是未来的发展方向。生态资源是我们的独有优势之一，随着时间的推移，潜在的生态资源都可以转化为智能体的技能。”据此前报道，腾讯正在微信打造全新的AI智能体，以打通微信内运行的数百万个小程序。,sina,2026-05-13 21:17:25
,美国中央司令部：“一架美国空军F-35A隐形战斗机在霍尔木兹海峡附近海域上空巡航。F-35A可搭载最高18000磅弹药，同时仍能保持超音速飞行。”,sina,2026-05-13 21:16:20
,【澳门投资管理有限公司成立 推进政府引导基金体系构建】澳门特区政府13日表示，当日依据有关法律成立公共资本企业“澳门投资管理有限公司”（下称“澳管公司”），以推进政府引导基金体系构建。为主动对接国家“十五五”规划，澳门特区政府计划设立政府引导基金，以长远推动经济适度多元发展及培育新兴产业。（新华社）,sina,2026-05-13 21:15:06
,巴西服装板块股市下跌，因政府取消“露脐装专项税”。,sina,2026-05-13 21:13:41
,全美汽车工人联合会：若美国车轴公司拒绝提供公平合同，将发起罢工。,sina,2026-05-13 21:11:35
,【强劲的PPI数据使美联储降息路径复杂化】根据芝商所FedWatch的数据，市场预期到12月加息的概率超过30%。在生产者价格数据高于预期之后，美联储越来越难以证明今年降息的合理性。4月份生产者价格上涨1.4%，高于经济学家预期的0.5%的增幅。,sina,2026-05-13 21:10:49
,以色列国防军：军事行动尚未结束。,sina,2026-05-13 21:09:05
,以色列国防军从西岸到德黑兰保持高度戒备。,sina,2026-05-13 21:08:23
,【天智航：先进制造基金拟减持不超1%股份】天智航公告称，股东先进制造基金拟在公告披露之日起15个交易日后的三个月内，以集中竞价方式减持公司股份不超过455.99万股，即不超过公司总股本的1.00%，减持原因为自身资金需求。,sina,2026-05-13 21:07:47
,【香港运输及物流局：“粤车南下”累计预约进港约5000辆次】总台记者5月13日获悉，据香港特区政府运输及物流局消息，随着粤港澳大湾区互联互通不断深化，跨境交通往来持续升温。最新数据显示，自“粤车南下”实施以来，跨境自驾出行需求稳步增长。截至2026年4月底，“粤车南下”入境香港市区部分已有约7000宗申请获批，累计预约进港约5000辆次。从车辆在港停留时间看，约九成粤车在香港逗留一至两天，反映出短途旅游、探亲访友、商务往来等跨境出行需求较为活跃。刚刚过去的“五一”假期，相关出行需求进一步上升，预约出现超额二至三倍的情况，需要通过抽签方式分配出行名额。（央视新闻）,sina,2026-05-13 21:07:22
,美国联合食品与商业工人联盟（UFCW）：加拿大优步司机于4月28日批准首份工会合同。,sina,2026-05-13 21:07:00
,市场消息：俄罗斯国家通过一项法案，提议取消有犯罪记录移民的俄罗斯公民身份。,sina,2026-05-13 21:06:45
,【腾讯：下半年AI相关的资本支出会进一步增加】腾讯高层在业绩会上表示：“我们在AI相关服务的需求在持续增长，今年这一块的资本支出相比去年会有所增加，特别是在下半年。我们会有更多国产芯片陆续投入使用，每年年月都会有提升。”(科创板日报),sina,2026-05-13 21:05:57
,以色列国防军总司令：以色列国防军已做好必要时恢复战斗的准备。,sina,2026-05-13 21:05:29
,英伟达与 IneffABLE 达成工程级深度合作。,sina,2026-05-13 21:04:56
